censusdate,month,day,year,treatment,scientificname,commonname,sex,hfl,wgt
2004-02-21,2,22,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,34
2004-02-21,2,22,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,35
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,35,43
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,39,52
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,48
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,52
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,35,45
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,41
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,44
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,49
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,48
2004-02-21,2,22,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,35,48
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,51
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,42
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,43
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,41
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,51
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-02-21,2,22,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,43
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,45
2004-02-21,2,22,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,49
2004-02-21,2,22,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,27
2004-02-21,2,22,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,39
2004-02-21,2,22,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,29
2004-02-21,2,22,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
2004-02-21,2,22,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,31
2004-02-21,2,22,2004,removal,Dipodomys merriami,Merriam's kangaroo rat,M,35,52
2004-03-17,3,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,31
2004-03-17,3,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,38
2004-03-17,3,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,49
2004-03-17,3,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,46
2004-03-17,3,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,40
2004-03-17,3,17,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,28,32
2004-03-17,3,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2004-03-17,3,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,28,33
2004-03-17,3,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,26
2004-03-17,3,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,29
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,38
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,26
2004-03-17,3,18,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,18,9
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,34
2004-03-17,3,18,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,35
2004-03-17,3,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2004-03-17,3,18,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,31
2004-03-17,3,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,42
2004-03-17,3,18,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,27,22
2004-03-17,3,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,50
2004-03-17,3,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-03-17,3,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,44
2004-03-17,3,18,2004,control,Onychomys torridus,Southern grasshopper mouse,F,20,21
2004-03-17,3,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
2004-03-17,3,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,50
2004-03-17,3,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,56
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,34
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,36
2004-03-17,3,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,37,46
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,29
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,27
2004-03-17,3,18,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,26
2004-03-17,3,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2004-03-17,3,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,33
2004-04-17,4,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,30
2004-04-17,4,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,28,28
2004-04-17,4,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,46
2004-04-17,4,17,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,35
2004-04-17,4,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,15
2004-04-17,4,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,42
2004-04-17,4,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
2004-04-17,4,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,47
2004-04-17,4,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,43
2004-04-17,4,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-04-17,4,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,37
2004-04-17,4,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,38
2004-04-17,4,17,2004,removal,Onychomys torridus,Southern grasshopper mouse,M,19,26
2004-04-17,4,17,2004,removal,Onychomys torridus,Southern grasshopper mouse,M,19,28
2004-04-17,4,17,2004,removal,Onychomys torridus,Southern grasshopper mouse,F,18,28
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2004-04-17,4,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,38,59
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,13
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,21
2004-04-17,4,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,60
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,21
2004-04-17,4,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2004-04-17,4,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,53
2004-04-17,4,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,58
2004-04-17,4,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,49
2004-04-17,4,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,45
2004-04-17,4,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,46
2004-04-17,4,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,52
2004-04-17,4,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,45
2004-04-17,4,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,37,46
2004-04-17,4,18,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,22,19
2004-04-17,4,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,36
2004-04-17,4,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,39,47
2004-04-17,4,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,34,29
2004-05-17,5,17,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,26
2004-05-17,5,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,25
2004-05-17,5,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,33
2004-05-17,5,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,19
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,49
2004-05-17,5,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,NA
2004-05-17,5,17,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,27,44
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,44
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,51
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,46
2004-05-17,5,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,47
2004-05-17,5,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,35
2004-05-17,5,17,2004,removal,Onychomys torridus,Southern grasshopper mouse,F,21,21
2004-05-17,5,17,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,F,22,25
2004-05-17,5,18,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,M,21,19
2004-05-17,5,18,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,21,18
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,18
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,40
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,30
2004-05-17,5,18,2004,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
2004-05-17,5,18,2004,exclosure,Perognathus flavus,Silky pocket mouse,M,16,8
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,37
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,40,48
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,40,59
2004-05-17,5,18,2004,control,Chaetodipus intermedius,Rock pocket mouse,M,23,18
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,18
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,56
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,40,50
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,17
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,52
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,46
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,57
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,35,54
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,47
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,21
2004-05-17,5,18,2004,control,Onychomys torridus,Southern grasshopper mouse,F,21,24
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,54
2004-05-17,5,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,59
2004-05-17,5,18,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,35,NA
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,49
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,48
2004-05-17,5,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,29
2004-05-17,5,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,36,39
2004-05-17,5,18,2004,exclosure,Peromyscus eremicus,Cactus mouse,F,20,NA
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,46
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,33
2004-05-17,5,18,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,36,44
2004-05-17,5,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,38
2004-06-19,6,19,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,25
2004-06-19,6,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-06-19,6,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,24
2004-06-19,6,19,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,26,28
2004-06-19,6,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,49
2004-06-19,6,19,2004,control,Onychomys torridus,Southern grasshopper mouse,M,21,27
2004-06-19,6,19,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,26,36
2004-06-19,6,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,42
2004-06-19,6,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,44
2004-06-19,6,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,33
2004-06-19,6,19,2004,removal,Onychomys leucogaster,Northern Grasshopper Mouse,M,22,35
2004-06-19,6,19,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,15
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,19
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-06-19,6,20,2004,exclosure,Perognathus flavus,Silky pocket mouse,F,15,8
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,14
2004-06-19,6,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,10
2004-06-19,6,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,37
2004-06-19,6,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,28
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,40,53
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,21
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,29
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,10
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,19
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,10
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,14
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,39,50
2004-06-19,6,20,2004,control,Onychomys torridus,Southern grasshopper mouse,F,20,25
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,14
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,18
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,21
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,21
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,39
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,40,51
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,19
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,56
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,45
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,43
2004-06-19,6,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,49
2004-06-19,6,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,58
2004-06-19,6,20,2004,control,Onychomys torridus,Southern grasshopper mouse,M,20,19
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
2004-06-19,6,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,43
2004-06-19,6,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,33
2004-06-19,6,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,17
2004-06-19,6,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,35
2004-06-19,6,20,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
2004-07-18,7,18,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,19
2004-07-18,7,18,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,24,18
2004-07-18,7,18,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,12
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,24
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,36
2004-07-18,7,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-07-18,7,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,42
2004-07-18,7,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,45
2004-07-18,7,18,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,27,35
2004-07-18,7,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,41
2004-07-18,7,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,18
2004-07-18,7,18,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,46
2004-07-18,7,18,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,20
2004-07-18,7,18,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,26,18
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,35
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,28,31
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,33
2004-07-18,7,18,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,17
2004-07-18,7,18,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,28,34
2004-07-18,7,18,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,21,21
2004-07-18,7,18,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-07-18,7,18,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-07-18,7,18,2004,removal,Onychomys torridus,Southern grasshopper mouse,F,22,21
2004-07-18,7,19,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,47
2004-07-18,7,19,2004,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
2004-07-18,7,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,22
2004-07-18,7,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,23
2004-07-18,7,19,2004,exclosure,Perognathus flavus,Silky pocket mouse,M,16,9
2004-07-18,7,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,28,30
2004-07-18,7,19,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,22,16
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,16
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,20
2004-07-18,7,19,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,22,18
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,15
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,17
2004-07-18,7,19,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,38,59
2004-07-18,7,19,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,47
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,54
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,17
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,18
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,50
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,14
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,42
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,26,19
2004-07-18,7,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,17
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,51
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,43
2004-07-18,7,19,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,26,26
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,49
2004-07-18,7,19,2004,control,Onychomys torridus,Southern grasshopper mouse,M,21,29
2004-07-18,7,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,47
2004-07-18,7,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,NA
2004-07-18,7,19,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,36,44
2004-07-18,7,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,19
2004-07-18,7,19,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,38,44
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-07-18,7,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,15
2004-07-18,7,19,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,22,18
2004-08-19,8,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,43
2004-08-19,8,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2004-08-19,8,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,28
2004-08-19,8,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-08-19,8,19,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,25,31
2004-08-19,8,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,38
2004-08-19,8,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,20,12
2004-08-19,8,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,50
2004-08-19,8,19,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,15
2004-08-19,8,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,51
2004-08-19,8,19,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,50
2004-08-19,8,19,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-08-19,8,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,37
2004-08-19,8,19,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,22
2004-08-19,8,19,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,20,NA
2004-08-19,8,19,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
2004-08-19,8,19,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,22,15
2004-08-19,8,19,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,F,26,24
2004-08-19,8,19,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,25,37
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,26
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,27
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,30
2004-08-19,8,20,2004,exclosure,Perognathus flavus,Silky pocket mouse,M,15,10
2004-08-19,8,20,2004,exclosure,Perognathus flavus,Silky pocket mouse,M,14,6
