Date,trapVisitID,subSiteName,catchRawID,releaseID,commonName,lifeStage,forkLength,weight,n,mort,fishOrigin,markType,CatchRaw.comments
4/14/2018 0:00,1504,North Channel 8.2,131636,0,Steelhead / rainbow trout,Button-up fry,29,NA,1,No,Natural,No marks or tags,NA
4/14/2018 0:00,1504,North Channel 8.2,131642,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131758,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131752,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131753,0,Steelhead / rainbow trout,Button-up fry,40,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131754,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131755,0,Steelhead / rainbow trout,Button-up fry,50,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131756,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/15/2018 0:00,1505,North Channel 8.2,131757,0,Steelhead / rainbow trout,Button-up fry,41,NA,1,No,Natural,No marks or tags,NA
4/16/2018 0:00,1506,North Channel 8.2,131833,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/16/2018 0:00,1506,North Channel 8.2,131834,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,Yes,Natural,No marks or tags,NA
4/17/2018 0:00,1507,North Channel 8.2,131963,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/17/2018 0:00,1507,North Channel 8.2,131964,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
4/17/2018 0:00,1507,North Channel 8.2,131966,0,Steelhead / rainbow trout,Smolt,119,21.5,1,No,Hatchery,Fin clip,NA
4/18/2018 0:00,1508,North Channel 8.2,132119,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1510,North Channel 8.1,132181,0,Steelhead / rainbow trout,Button-up fry,23,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1510,North Channel 8.1,132180,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1510,North Channel 8.1,132179,0,Steelhead / rainbow trout,Button-up fry,33,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1508,North Channel 8.2,132120,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,Yes,Natural,No marks or tags,NA
4/18/2018 0:00,1508,North Channel 8.2,132118,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1508,North Channel 8.2,132117,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
4/18/2018 0:00,1510,North Channel 8.1,132178,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132259,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1512,North Channel 8.2,132407,0,Steelhead / rainbow trout,Button-up fry,38,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1512,North Channel 8.2,132408,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132260,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132257,0,Steelhead / rainbow trout,Button-up fry,39,NA,1,No,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132256,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,Yes,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132255,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,Yes,Natural,No marks or tags,NA
4/19/2018 0:00,1511,North Channel 8.1,132258,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,Yes,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132481,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1517,North Channel 8.2,132807,0,Steelhead / rainbow trout,Button-up fry,37,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1517,North Channel 8.2,132808,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132484,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132474,0,Steelhead / rainbow trout,Button-up fry,40,NA,1,Yes,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132482,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132480,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132479,0,Steelhead / rainbow trout,Button-up fry,37,NA,1,Yes,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132478,0,Steelhead / rainbow trout,Button-up fry,41,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132477,0,Steelhead / rainbow trout,Button-up fry,39,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132476,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132475,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1517,North Channel 8.2,132806,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
4/20/2018 0:00,1513,North Channel 8.1,132483,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132948,0,Steelhead / rainbow trout,Parr,47,0.9,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132947,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132946,0,Steelhead / rainbow trout,Button-up fry,23,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132944,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132941,0,Steelhead / rainbow trout,Smolt,175,54.3,1,No,Hatchery,Fin clip,NA
4/21/2018 0:00,1518,North Channel 8.2,132943,0,Steelhead / rainbow trout,Button-up fry,37,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1514,North Channel 8.1,132567,0,Steelhead / rainbow trout,Parr,49,0.9,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1514,North Channel 8.1,132568,0,Steelhead / rainbow trout,Button-up fry,33,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1514,North Channel 8.1,132569,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1518,North Channel 8.2,132945,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
4/21/2018 0:00,1514,North Channel 8.1,132566,0,Steelhead / rainbow trout,Button-up fry,41,0.6,1,No,Natural,No marks or tags,NA
4/22/2018 0:00,1519,North Channel 8.2,133047,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/22/2018 0:00,1519,North Channel 8.2,133048,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
4/22/2018 0:00,1515,North Channel 8.1,132640,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/22/2018 0:00,1519,North Channel 8.2,133049,0,Steelhead / rainbow trout,Parr,42,0.9,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1520,North Channel 8.2,133154,0,Steelhead / rainbow trout,Parr,46,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1520,North Channel 8.2,133155,0,Steelhead / rainbow trout,Parr,43,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132693,0,Steelhead / rainbow trout,Parr,45,NA,1,Yes,Natural,No marks or tags,NA
4/23/2018 0:00,1520,North Channel 8.2,133153,0,Steelhead / rainbow trout,Smolt,316,NA,1,No,Hatchery,Fin clip,NA
4/23/2018 0:00,1516,North Channel 8.1,132697,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132698,0,Steelhead / rainbow trout,Button-up fry,23,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132699,0,Steelhead / rainbow trout,Parr,38,NA,1,Yes,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132700,0,Steelhead / rainbow trout,Parr,47,1.8,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132696,0,Steelhead / rainbow trout,Parr,38,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132695,0,Steelhead / rainbow trout,Parr,37,NA,1,No,Natural,No marks or tags,NA
4/23/2018 0:00,1516,North Channel 8.1,132694,0,Steelhead / rainbow trout,Parr,36,NA,1,Yes,Natural,No marks or tags,NA
4/23/2018 0:00,1520,North Channel 8.2,133156,0,Steelhead / rainbow trout,Parr,40,NA,1,No,Natural,No marks or tags,NA
4/24/2018 0:00,1521,North Channel 8.1,133211,0,Steelhead / rainbow trout,Button-up fry,36,NA,1,No,Natural,No marks or tags,NA
4/24/2018 0:00,1523,North Channel 8.2,133331,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
4/25/2018 0:00,1522,North Channel 8.1,133275,0,Steelhead / rainbow trout,Button-up fry,39,NA,1,No,Natural,No marks or tags,NA
4/25/2018 0:00,1524,North Channel 8.2,133423,0,Steelhead / rainbow trout,Smolt,228,121.2,1,No,Hatchery,Fin clip,NA
4/25/2018 0:00,1524,North Channel 8.2,133424,0,Steelhead / rainbow trout,Parr,44,0.8,1,No,Natural,No marks or tags,NA
4/26/2018 0:00,1527,North Channel 8.2,133672,0,Steelhead / rainbow trout,Parr,44,0.8,1,No,Natural,No marks or tags,NA
4/27/2018 0:00,1528,North Channel 8.2,133765,0,Steelhead / rainbow trout,Parr,54,1.5,1,No,Natural,No marks or tags,NA
4/28/2018 0:00,1529,North Channel 8.1,133810,0,Steelhead / rainbow trout,Parr,47,1.5,1,No,Natural,No marks or tags,NA
4/28/2018 0:00,1529,North Channel 8.1,133811,0,Steelhead / rainbow trout,Parr,40,0.6,1,No,Natural,No marks or tags,NA
4/28/2018 0:00,1529,North Channel 8.1,133809,0,Steelhead / rainbow trout,Parr,52,1.4,1,No,Natural,No marks or tags,NA
4/28/2018 0:00,1530,North Channel 8.2,133882,0,Steelhead / rainbow trout,Smolt,205,71.1,1,No,Hatchery,Fin clip,NA
4/29/2018 0:00,1534,North Channel 8.1,134123,0,Steelhead / rainbow trout,Button-up fry,39,NA,1,No,Natural,No marks or tags,NA
4/29/2018 0:00,1534,North Channel 8.1,134124,0,Steelhead / rainbow trout,Parr,45,0.9,1,No,Natural,No marks or tags,NA
4/29/2018 0:00,1534,North Channel 8.1,134125,0,Steelhead / rainbow trout,Parr,42,1.2,1,No,Natural,No marks or tags,NA
4/29/2018 0:00,1534,North Channel 8.1,134126,0,Steelhead / rainbow trout,Parr,46,1.1,1,No,Natural,No marks or tags,NA
4/30/2018 0:00,1532,North Channel 8.2,134039,0,Steelhead / rainbow trout,Button-up fry,40,1,1,No,Natural,No marks or tags,NA
5/1/2018 0:00,1536,North Channel 8.1,134199,0,Steelhead / rainbow trout,Parr,43,0.8,1,No,Natural,No marks or tags,NA
5/1/2018 0:00,1536,North Channel 8.1,134200,0,Steelhead / rainbow trout,Parr,43,0.8,1,No,Natural,No marks or tags,NA
5/2/2018 0:00,1537,North Channel 8.1,134239,0,Steelhead / rainbow trout,Parr,53,1.5,1,No,Natural,No marks or tags,NA
5/4/2018 0:00,1542,North Channel 8.2,134478,0,Steelhead / rainbow trout,Parr,48,1.1,1,No,Natural,No marks or tags,NA
5/4/2018 0:00,1541,North Channel 8.1,134424,0,Steelhead / rainbow trout,Parr,48,1.1,1,No,Natural,No marks or tags,NA
5/4/2018 0:00,1542,North Channel 8.2,134475,0,Steelhead / rainbow trout,Smolt,245,137.5,1,No,Hatchery,Fin clip,NA
5/4/2018 0:00,1542,North Channel 8.2,134476,0,Steelhead / rainbow trout,Parr,61,2.1,1,No,Natural,No marks or tags,NA
5/4/2018 0:00,1542,North Channel 8.2,134477,0,Steelhead / rainbow trout,Button-up fry,40,0.8,1,No,Natural,No marks or tags,NA
5/5/2018 0:00,1544,North Channel 8.2,134573,0,Steelhead / rainbow trout,Button-up fry,39,NA,1,No,Natural,No marks or tags,NA
5/5/2018 0:00,1543,North Channel 8.1,134529,0,Steelhead / rainbow trout,Smolt,259,172.3,1,No,Hatchery,Fin clip,NA
5/5/2018 0:00,1543,North Channel 8.1,134527,0,Steelhead / rainbow trout,Parr,57,2,1,No,Natural,No marks or tags,NA
5/5/2018 0:00,1543,North Channel 8.1,134528,0,Steelhead / rainbow trout,Parr,52,1.7,1,No,Natural,No marks or tags,NA
5/6/2018 0:00,1545,North Channel 8.1,134611,0,Steelhead / rainbow trout,Parr,47,0.9,1,No,Natural,No marks or tags,NA
5/8/2018 0:00,1549,North Channel 8.1,134739,0,Steelhead / rainbow trout,Parr,49,1.3,1,No,Natural,No marks or tags,NA
5/15/2018 0:00,1555,North Channel 8.1,134909,0,Steelhead / rainbow trout,Parr,60,2.3,1,No,Natural,No marks or tags,NA
5/15/2018 0:00,1556,North Channel 8.2,134997,0,Steelhead / rainbow trout,Parr,55,1.6,1,No,Natural,No marks or tags,NA
5/16/2018 0:00,1557,North Channel 8.1,135103,0,Steelhead / rainbow trout,Parr,56,NA,1,No,Natural,No marks or tags,NA
5/16/2018 0:00,1557,North Channel 8.1,135104,0,Steelhead / rainbow trout,Parr,57,NA,1,No,Natural,No marks or tags,NA
5/16/2018 0:00,1558,North Channel 8.2,135216,0,Steelhead / rainbow trout,Parr,64,NA,1,No,Natural,No marks or tags,NA
5/16/2018 0:00,1558,North Channel 8.2,135217,0,Steelhead / rainbow trout,Parr,54,NA,1,No,Natural,No marks or tags,NA
5/16/2018 0:00,1558,North Channel 8.2,135218,0,Steelhead / rainbow trout,Parr,54,NA,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1560,North Channel 8.1,135403,0,Steelhead / rainbow trout,Parr,59,2,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1559,North Channel 8.2,135287,0,Steelhead / rainbow trout,Parr,60,2.4,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1560,North Channel 8.1,135404,0,Steelhead / rainbow trout,Parr,57,1.7,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1559,North Channel 8.2,135285,0,Steelhead / rainbow trout,Parr,76,4.7,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1560,North Channel 8.1,135402,0,Steelhead / rainbow trout,Parr,67,3.3,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1559,North Channel 8.2,135286,0,Steelhead / rainbow trout,Parr,60,2.4,1,No,Natural,No marks or tags,NA
5/17/2018 0:00,1560,North Channel 8.1,135401,0,Steelhead / rainbow trout,Parr,59,1.9,1,No,Natural,No marks or tags,NA
5/21/2018 0:00,1563,North Channel 8.1,135460,0,Steelhead / rainbow trout,Parr,50,1.9,1,No,Natural,No marks or tags,NA
5/22/2018 0:00,1566,North Channel 8.2,135671,0,Steelhead / rainbow trout,Silvery parr,66,2.8,1,No,Natural,No marks or tags,NA
1/20/2019 0:00,1587,North Channel 8.2,136079,0,Steelhead / rainbow trout,Smolt,298,NA,1,No,Natural,No marks or tags,NA
1/25/2019 0:00,1592,North Channel 8.1,136304,0,Steelhead / rainbow trout,Smolt,260,166.3,1,No,Natural,No marks or tags,NA
1/26/2019 0:00,1594,North Channel 8.1,136534,0,Steelhead / rainbow trout,Adult,695,NA,1,Yes,Hatchery,Fin clip,NA
2/24/2019 0:00,1618,North Channel 8.1,139217,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
2/25/2019 0:00,1623,North Channel 8.1,139834,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140138,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1628,North Channel 8.1,140227,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1628,North Channel 8.1,140228,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140142,0,Steelhead / rainbow trout,Smolt,206,43.3,1,No,Hatchery,Fin clip,NA
3/13/2019 0:00,1627,North Channel 8.2,140141,0,Steelhead / rainbow trout,Smolt,153,39,1,No,Hatchery,Fin clip,NA
3/13/2019 0:00,1627,North Channel 8.2,140140,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140139,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140136,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140135,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140134,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140133,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140132,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140131,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/13/2019 0:00,1627,North Channel 8.2,140137,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140437,0,Steelhead / rainbow trout,Smolt,115,24.6,1,No,Hatchery,Fin clip,NA
3/14/2019 0:00,1629,North Channel 8.1,140319,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140438,0,Steelhead / rainbow trout,Smolt,159,61.4,1,No,Hatchery,Fin clip,NA
3/14/2019 0:00,1630,North Channel 8.2,140436,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140435,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140433,0,Steelhead / rainbow trout,Yolk sac fry (alevin),23,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140432,0,Steelhead / rainbow trout,Yolk sac fry (alevin),24,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1629,North Channel 8.1,140320,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/14/2019 0:00,1630,North Channel 8.2,140434,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1632,North Channel 8.2,140677,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1631,North Channel 8.1,140558,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1632,North Channel 8.2,140678,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1632,North Channel 8.2,140676,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1632,North Channel 8.2,140675,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/15/2019 0:00,1632,North Channel 8.2,140674,0,Steelhead / rainbow trout,Smolt,157,52.8,1,No,Hatchery,Fin clip,NA
3/15/2019 0:00,1632,North Channel 8.2,140679,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/16/2019 0:00,1634,North Channel 8.2,140906,0,Steelhead / rainbow trout,Smolt,182,NA,1,No,Hatchery,Fin clip,NA
3/16/2019 0:00,1634,North Channel 8.2,140907,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/16/2019 0:00,1634,North Channel 8.2,140908,0,Steelhead / rainbow trout,Yolk sac fry (alevin),26,NA,1,No,Natural,No marks or tags,NA
3/16/2019 0:00,1634,North Channel 8.2,140909,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/17/2019 0:00,1637,North Channel 8.2,141243,0,Steelhead / rainbow trout,Smolt,147,50.6,1,No,Hatchery,Fin clip,NA
3/17/2019 0:00,1637,North Channel 8.2,141245,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/17/2019 0:00,1637,North Channel 8.2,141246,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/17/2019 0:00,1637,North Channel 8.2,141244,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/17/2019 0:00,1635,North Channel 8.1,141012,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/17/2019 0:00,1635,North Channel 8.1,141011,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1638,North Channel 8.2,141361,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1636,North Channel 8.1,141122,0,Steelhead / rainbow trout,Yolk sac fry (alevin),29,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1638,North Channel 8.2,141365,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1638,North Channel 8.2,141364,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1638,North Channel 8.2,141362,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1636,North Channel 8.1,141124,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1636,North Channel 8.1,141120,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1636,North Channel 8.1,141121,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1636,North Channel 8.1,141123,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/18/2019 0:00,1638,North Channel 8.2,141363,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1639,North Channel 8.1,141490,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141712,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141715,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141714,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141713,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141711,0,Steelhead / rainbow trout,Yolk sac fry (alevin),24,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1641,North Channel 8.2,141710,0,Steelhead / rainbow trout,Smolt,102,14.9,1,No,Hatchery,Fin clip,NA
3/19/2019 0:00,1639,North Channel 8.1,141493,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1639,North Channel 8.1,141491,0,Steelhead / rainbow trout,Button-up fry,37,NA,1,No,Natural,No marks or tags,NA
3/19/2019 0:00,1639,North Channel 8.1,141492,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/20/2019 0:00,1642,North Channel 8.2,141835,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/20/2019 0:00,1643,North Channel 8.1,141904,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/20/2019 0:00,1643,North Channel 8.1,141905,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/20/2019 0:00,1643,North Channel 8.1,141906,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/21/2019 0:00,1644,North Channel 8.1,142026,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/21/2019 0:00,1644,North Channel 8.1,142027,0,Steelhead / rainbow trout,Smolt,185,84.9,1,No,Hatchery,Fin clip,NA
3/22/2019 0:00,1647,North Channel 8.2,142401,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/22/2019 0:00,1646,North Channel 8.1,142275,0,Steelhead / rainbow trout,Smolt,128,30.9,1,No,Hatchery,Fin clip,NA
3/22/2019 0:00,1647,North Channel 8.2,142406,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,Yes,Natural,No marks or tags,NA
3/22/2019 0:00,1647,North Channel 8.2,142405,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/22/2019 0:00,1647,North Channel 8.2,142404,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/22/2019 0:00,1647,North Channel 8.2,142402,0,Steelhead / rainbow trout,Yolk sac fry (alevin),24,NA,1,No,Natural,No marks or tags,NA
3/22/2019 0:00,1647,North Channel 8.2,142400,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/22/2019 0:00,1646,North Channel 8.1,142279,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
